Timestamp,Tiempo_Relativo_s,Estado_Sistema,Temp1_C,Temp2_C,Temp3_C,Caudal1_Lmin,Caudal2_Lmin,Volumen1_L,Volumen2_L,PWM1,PWM2,Duty1_%,Duty2_%,Modo1,Modo2,Error1,Error2
2025-12-08 21:25:02.828,29.612,DETENIDO,27.5,21.5,20.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,AUTO,MANUAL,0.000,--
2025-12-08 21:25:04.392,31.177,DETENIDO,27.5,21.5,20.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,AUTO,MANUAL,0.000,--
2025-12-08 21:25:05.958,32.743,DETENIDO,27.5,21.5,20.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,AUTO,MANUAL,0.000,--
2025-12-08 21:25:07.532,34.316,EN OPERACION,27.0,21.5,20.5,0.09,0.0,0.002,0.0,255,180,100.0,70.6,AUTO,MANUAL,4.810,--
2025-12-08 21:25:09.092,35.876,EN OPERACION,27.5,21.5,20.5,6.889,4.295,0.183,0.113,229,180,89.8,70.6,AUTO,MANUAL,-1.989,--
2025-12-08 21:25:10.657,37.442,EN OPERACION,27.5,21.5,20.5,6.745,5.036,0.359,0.244,200,180,78.4,70.6,AUTO,MANUAL,-1.845,--
2025-12-08 21:25:12.219,39.004,EN OPERACION,27.5,21.5,20.5,5.842,4.943,0.511,0.373,183,180,71.8,70.6,AUTO,MANUAL,-0.942,--
2025-12-08 21:25:13.782,40.566,EN OPERACION,27.5,21.5,20.5,5.399,4.949,0.652,0.502,170,180,66.7,70.6,AUTO,MANUAL,-0.499,--
2025-12-08 21:25:15.480,42.264,EN OPERACION,27.5,21.5,20.5,5.036,4.946,0.783,0.631,163,180,63.9,70.6,AUTO,MANUAL,-0.136,--
2025-12-08 21:25:16.911,43.695,EN OPERACION,27.5,21.5,20.5,4.766,5.036,0.907,0.762,163,180,63.9,70.6,AUTO,MANUAL,0.134,--
2025-12-08 21:25:18.473,45.258,EN OPERACION,27.5,21.5,20.5,4.766,5.036,1.031,0.893,163,180,63.9,70.6,AUTO,MANUAL,0.134,--
2025-12-08 21:25:20.037,46.822,EN OPERACION,28.0,21.5,20.5,4.856,5.036,1.158,1.024,162,180,63.5,70.6,AUTO,MANUAL,0.044,--
2025-12-08 21:25:21.605,48.389,EN OPERACION,28.5,21.5,20.5,4.856,5.036,1.285,1.156,161,180,63.1,70.6,AUTO,MANUAL,0.044,--
2025-12-08 21:25:23.165,49.950,EN OPERACION,29.0,21.5,20.5,4.769,5.129,1.409,1.289,162,180,63.5,70.6,AUTO,MANUAL,0.131,--
2025-12-08 21:25:24.729,51.513,EN OPERACION,29.0,21.5,20.5,4.856,5.036,1.535,1.421,162,180,63.5,70.6,AUTO,MANUAL,0.044,--
2025-12-08 21:25:26.301,53.086,EN OPERACION,29.0,21.5,20.5,4.949,4.949,1.664,1.549,160,180,62.7,70.6,AUTO,MANUAL,-0.049,--
2025-12-08 21:25:27.857,54.641,EN OPERACION,29.0,21.5,20.5,4.673,5.033,1.786,1.681,165,180,64.7,70.6,AUTO,MANUAL,0.227,--
2025-12-08 21:25:29.421,56.205,EN OPERACION,29.0,21.5,20.5,4.946,5.036,1.915,1.812,165,180,64.7,70.6,AUTO,MANUAL,-0.046,--
2025-12-08 21:25:31.132,57.917,EN OPERACION,29.0,21.5,20.5,4.949,5.129,2.044,1.946,165,180,64.7,70.6,AUTO,MANUAL,-0.049,--
2025-12-08 21:25:32.551,59.336,EN OPERACION,29.0,21.5,20.5,4.943,5.033,2.173,2.077,164,180,64.3,70.6,AUTO,MANUAL,-0.043,--
2025-12-08 21:25:34.119,60.904,EN OPERACION,29.0,21.5,21.0,4.856,5.036,2.3,2.208,165,37,64.7,14.5,AUTO,AUTO,0.044,-4.936
2025-12-08 21:25:35.687,62.472,EN OPERACION,29.0,21.5,21.0,4.93,1.882,2.429,2.257,165,0,64.7,0.0,AUTO,AUTO,-0.030,-1.682
2025-12-08 21:25:37.254,64.038,EN OPERACION,29.0,21.5,21.0,5.023,0.448,2.56,2.269,162,0,63.5,0.0,AUTO,AUTO,-0.123,-0.248
2025-12-08 21:25:38.823,65.607,EN OPERACION,29.0,21.5,21.0,4.847,0.0,2.686,2.269,162,0,63.5,0.0,AUTO,AUTO,0.053,0.200
2025-12-08 21:25:40.388,67.173,EN OPERACION,29.0,21.5,21.5,4.847,0.0,2.813,2.269,162,0,63.5,0.0,AUTO,AUTO,0.053,0.200
2025-12-08 21:25:41.955,68.740,EN OPERACION,29.0,21.5,21.5,4.85,0.359,2.94,2.278,163,0,63.9,0.0,AUTO,AUTO,0.050,-0.159
2025-12-08 21:25:43.521,70.306,EN OPERACION,29.0,21.5,21.0,4.937,1.436,3.068,2.316,162,0,63.5,0.0,AUTO,AUTO,-0.037,-1.236
2025-12-08 21:25:45.090,71.875,EN OPERACION,29.0,21.5,21.0,4.847,0.718,3.195,2.335,163,0,63.9,0.0,AUTO,AUTO,0.053,-0.518
2025-12-08 21:25:46.751,73.536,EN OPERACION,29.0,21.5,21.0,4.847,0.628,3.322,2.351,164,0,64.3,0.0,AUTO,AUTO,0.053,-0.428
2025-12-08 21:25:48.222,75.006,EN OPERACION,29.0,21.5,21.0,4.94,0.269,3.451,2.358,164,0,64.3,0.0,AUTO,AUTO,-0.040,-0.069
2025-12-08 21:25:49.788,76.573,EN OPERACION,29.5,21.5,21.0,4.847,0.09,3.577,2.361,165,0,64.7,0.0,AUTO,AUTO,0.053,0.110
2025-12-08 21:25:51.353,78.138,EN OPERACION,29.5,21.5,21.0,4.937,0.0,3.706,2.361,165,0,64.7,0.0,AUTO,AUTO,-0.037,0.200
2025-12-08 21:25:52.920,79.705,EN OPERACION,29.5,21.5,21.0,4.94,0.0,3.835,2.361,165,0,64.7,0.0,AUTO,AUTO,-0.040,0.200
2025-12-08 21:25:54.488,81.273,EN OPERACION,29.5,21.5,21.0,5.026,0.0,3.966,2.361,162,0,63.5,0.0,AUTO,AUTO,-0.126,0.200
2025-12-08 21:25:56.052,82.837,EN OPERACION,29.5,21.5,21.0,4.847,0.0,4.093,2.361,162,0,63.5,0.0,AUTO,AUTO,0.053,0.200
2025-12-08 21:25:57.621,84.406,EN OPERACION,29.5,21.5,21.0,4.76,0.0,4.217,2.361,165,0,64.7,0.0,AUTO,AUTO,0.140,0.200
2025-12-08 21:25:59.188,85.972,EN OPERACION,30.0,21.5,21.0,5.03,0.0,4.348,2.361,162,0,63.5,0.0,AUTO,AUTO,-0.130,0.200
2025-12-08 21:26:00.754,87.539,EN OPERACION,30.0,21.5,21.0,4.847,0.0,4.475,2.361,163,0,63.9,0.0,AUTO,AUTO,0.053,0.200
2025-12-08 21:26:02.442,89.227,EN OPERACION,30.0,21.5,21.0,4.757,0.0,4.599,2.361,167,0,65.5,0.0,AUTO,AUTO,0.143,0.200
2025-12-08 21:26:03.886,90.671,EN OPERACION,30.0,21.5,21.0,4.94,0.0,4.728,2.361,167,0,65.5,0.0,AUTO,AUTO,-0.040,0.200
2025-12-08 21:26:05.454,92.238,EN OPERACION,30.0,21.5,21.0,5.026,0.0,4.859,2.361,165,0,64.7,0.0,AUTO,AUTO,-0.126,0.200
2025-12-08 21:26:07.020,93.805,EN OPERACION,30.0,21.5,21.0,4.937,0.0,4.988,2.361,164,0,64.3,0.0,AUTO,AUTO,-0.037,0.200
2025-12-08 21:26:08.586,95.371,EN OPERACION,30.0,21.5,21.0,4.847,0.0,5.115,2.361,165,0,64.7,0.0,AUTO,AUTO,0.053,0.200
2025-12-08 21:26:10.154,96.938,EN OPERACION,30.0,21.5,21.0,4.94,0.0,5.244,2.361,164,0,64.3,0.0,AUTO,AUTO,-0.040,0.200
2025-12-08 21:26:11.723,98.507,EN OPERACION,30.0,21.5,21.0,4.847,0.0,5.37,2.361,165,0,64.7,0.0,AUTO,AUTO,0.053,0.200
2025-12-08 21:26:13.389,100.174,EN OPERACION,30.0,21.5,21.0,4.847,0.0,5.497,2.361,166,0,65.1,0.0,AUTO,AUTO,0.053,0.200
2025-12-08 21:26:14.854,101.638,EN OPERACION,30.0,21.5,21.0,5.026,0.0,5.628,2.361,163,0,63.9,0.0,AUTO,AUTO,-0.126,0.200
2025-12-08 21:26:16.421,103.205,EN OPERACION,30.0,21.5,21.0,4.85,0.0,5.755,2.361,164,0,64.3,0.0,AUTO,AUTO,0.050,0.200
2025-12-08 21:26:17.989,104.774,EN OPERACION,30.0,21.5,20.5,4.847,0.0,5.881,2.361,165,0,64.7,0.0,AUTO,AUTO,0.053,0.200
2025-12-08 21:26:19.553,106.338,EN OPERACION,30.5,21.5,21.0,4.847,0.0,6.008,2.361,166,0,65.1,0.0,AUTO,AUTO,0.053,0.200
2025-12-08 21:26:21.120,107.905,EN OPERACION,30.5,21.5,21.0,4.943,0.0,6.137,2.361,166,0,65.1,0.0,AUTO,AUTO,-0.043,0.200
2025-12-08 21:26:22.687,109.472,EN OPERACION,30.5,21.5,20.5,4.933,0.0,6.266,2.361,166,0,65.1,0.0,AUTO,AUTO,-0.033,0.200
2025-12-08 21:26:24.427,111.212,EN OPERACION,30.5,21.5,21.0,4.937,0.0,6.395,2.361,166,0,65.1,0.0,AUTO,AUTO,-0.037,0.200
2025-12-08 21:26:25.821,112.606,EN OPERACION,30.5,21.5,21.0,4.937,0.0,6.524,2.361,165,0,64.7,0.0,AUTO,AUTO,-0.037,0.200
2025-12-08 21:26:27.389,114.174,EN OPERACION,30.5,21.5,21.0,4.94,0.0,6.653,2.361,164,0,64.3,0.0,AUTO,AUTO,-0.040,0.200
2025-12-08 21:26:28.955,115.740,EN OPERACION,30.5,21.5,21.0,4.757,0.0,6.777,2.361,167,0,65.5,0.0,AUTO,AUTO,0.143,0.200
2025-12-08 21:26:30.522,117.306,EN OPERACION,30.5,21.5,21.0,5.026,0.0,6.908,2.361,164,0,64.3,0.0,AUTO,AUTO,-0.126,0.200
2025-12-08 21:26:32.089,118.873,EN OPERACION,30.5,21.5,20.5,4.76,0.0,7.032,2.361,167,0,65.5,0.0,AUTO,AUTO,0.140,0.200
2025-12-08 21:26:33.657,120.441,EN OPERACION,30.5,21.5,20.5,4.937,0.0,7.161,2.361,167,0,65.5,0.0,AUTO,AUTO,-0.037,0.200
2025-12-08 21:26:35.221,122.006,EN OPERACION,30.5,21.5,20.5,4.937,0.0,7.29,2.361,167,0,65.5,0.0,AUTO,AUTO,-0.037,0.200
2025-12-08 21:26:36.787,123.572,ESPERANDO TEMP (26.0 C),30.5,21.5,21.0,4.937,0.0,7.419,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:26:38.346,125.131,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,1.802,0.0,7.466,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:26:39.906,126.690,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.18,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:26:41.519,128.304,ESPERANDO TEMP (26.0 C),31.0,21.5,20.5,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:26:43.026,129.811,ESPERANDO TEMP (26.0 C),31.0,21.5,20.5,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:26:44.591,131.376,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:26:46.148,132.933,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:26:47.709,134.493,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:26:49.269,136.053,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:26:50.832,137.617,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:26:52.532,139.316,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:26:53.951,140.735,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:26:55.512,142.296,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:26:57.074,143.859,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:26:58.633,145.417,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:27:00.193,146.978,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:27:01.756,148.541,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:27:03.491,150.275,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:27:04.875,151.659,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:27:06.436,153.221,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:27:08.001,154.785,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:27:09.593,156.378,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:27:11.118,157.903,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:27:12.678,159.463,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:27:14.440,161.224,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:27:15.801,162.585,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:27:17.361,164.145,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:27:18.922,165.706,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:27:20.482,167.267,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:27:22.042,168.827,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:27:23.603,170.388,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:27:25.300,172.085,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:27:26.724,173.509,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:27:28.285,175.070,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:27:29.847,176.631,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:27:31.408,178.193,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:27:32.967,179.752,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:27:34.528,181.312,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:27:36.267,183.051,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:27:37.650,184.434,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:27:39.210,185.995,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:27:40.770,187.555,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:27:42.338,189.123,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:27:43.892,190.676,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:27:45.452,192.237,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:27:47.212,193.997,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:27:48.571,195.356,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:27:50.132,196.916,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:27:51.692,198.477,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:27:53.291,200.076,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:27:54.813,201.598,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:27:56.374,203.159,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:27:57.940,204.724,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:27:59.497,206.282,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:28:01.056,207.841,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:28:02.618,209.403,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:28:04.369,211.154,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:28:05.738,212.523,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:28:07.301,214.085,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:28:08.861,215.646,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:28:10.420,217.205,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:28:12.059,218.844,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:28:13.542,220.326,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:28:15.103,221.888,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:28:16.664,223.448,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:28:18.366,225.150,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:28:19.784,226.569,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:28:21.348,228.132,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:28:22.906,229.691,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:28:24.468,231.253,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:28:26.219,233.003,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:28:27.587,234.372,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:28:29.149,235.933,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:28:30.712,237.496,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 21:28:32.269,239.054,ESPERANDO TEMP (26.0 C),31.0,21.5,21.0,0.0,0.0,7.471,2.361,0,0,0.0,0.0,MANUAL,MANUAL,--,--
