Timestamp,Tiempo_Relativo_s,Estado_Sistema,Temp1_C,Temp2_C,Temp3_C,Caudal1_Lmin,Caudal2_Lmin,Volumen1_L,Volumen2_L,PWM1,PWM2,Duty1_%,Duty2_%,Modo1,Modo2,Error1,Error2
2025-12-08 16:34:29.426,45.375,ESPERANDO TEMP (40.0 C),43.5,39.5,10.0,0.0,0.0,0.448,2.218,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:34:30.992,46.940,ESPERANDO TEMP (40.0 C),43.5,39.0,9.5,0.0,0.0,0.448,2.218,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:34:32.555,48.504,ESPERANDO TEMP (40.0 C),43.5,39.0,9.5,0.0,0.808,0.448,2.239,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:34:34.123,50.072,ESPERANDO TEMP (40.0 C),43.5,39.0,9.5,0.0,0.719,0.448,2.257,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:34:35.686,51.634,ESPERANDO TEMP (40.0 C),43.5,39.0,9.5,0.0,0.27,0.448,2.264,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:34:37.420,53.369,ESPERANDO TEMP (40.0 C),43.5,39.0,9.5,0.0,0.629,0.448,2.281,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:34:38.817,54.766,ESPERANDO TEMP (40.0 C),43.5,39.0,9.5,0.0,0.27,0.448,2.288,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:34:40.381,56.329,ESPERANDO TEMP (40.0 C),43.5,39.0,9.5,0.0,2.067,0.448,2.342,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:34:41.946,57.894,ESPERANDO TEMP (40.0 C),43.5,39.0,9.5,0.0,0.809,0.448,2.363,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:34:43.515,59.463,ESPERANDO TEMP (40.0 C),43.5,39.0,9.5,0.0,0.09,0.448,2.365,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:34:45.079,61.027,ESPERANDO TEMP (40.0 C),43.5,39.0,9.5,0.0,0.0,0.448,2.365,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:34:46.641,62.589,ESPERANDO TEMP (40.0 C),43.5,39.0,9.5,0.0,0.0,0.448,2.365,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:34:48.207,64.155,ESPERANDO TEMP (40.0 C),43.5,39.5,9.5,0.0,0.0,0.448,2.365,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:34:49.771,65.720,ESPERANDO TEMP (40.0 C),43.5,39.5,9.5,0.0,0.0,0.448,2.365,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:34:51.031,66.980,ESPERANDO TEMP (40.0 C),43.5,39.5,9.5,0.0,0.0,0.448,2.365,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:34:52.600,68.548,ESPERANDO TEMP (40.0 C),43.5,39.5,9.5,0.0,0.0,0.448,2.365,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:34:54.166,70.114,ESPERANDO TEMP (40.0 C),43.5,39.5,9.5,0.0,0.0,0.448,2.365,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:34:55.726,71.675,ESPERANDO TEMP (40.0 C),43.5,39.0,9.5,0.0,0.0,0.448,2.365,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:34:57.291,73.239,ESPERANDO TEMP (40.0 C),43.5,38.5,9.5,0.0,0.0,0.448,2.365,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:34:58.857,74.806,ESPERANDO TEMP (40.0 C),43.5,37.5,9.5,0.359,0.0,0.457,2.365,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:35:00.420,76.368,ESPERANDO TEMP (40.0 C),43.5,37.0,9.5,2.068,0.0,0.511,2.365,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:35:02.123,78.072,ESPERANDO TEMP (40.0 C),43.5,36.5,9.5,0.719,0.0,0.53,2.365,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:35:03.550,79.498,ESPERANDO TEMP (40.0 C),43.5,36.0,9.5,0.0,0.0,0.53,2.365,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:35:05.113,81.062,ESPERANDO TEMP (40.0 C),43.5,35.5,9.5,0.0,0.0,0.53,2.365,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:35:06.680,82.628,ESPERANDO TEMP (40.0 C),43.5,35.0,9.5,0.0,0.0,0.53,2.365,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:35:08.194,84.142,ESPERANDO TEMP (40.0 C),43.5,35.0,9.5,0.0,0.0,0.53,2.365,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:35:09.722,85.670,ESPERANDO TEMP (40.0 C),43.0,34.5,9.5,0.0,0.0,0.53,2.365,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:35:11.285,87.233,ESPERANDO TEMP (40.0 C),43.0,34.0,9.5,0.0,0.0,0.53,2.365,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:35:13.012,88.961,ESPERANDO TEMP (40.0 C),43.0,33.5,9.5,0.0,0.0,0.53,2.365,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:35:14.414,90.363,ESPERANDO TEMP (40.0 C),43.0,33.5,9.5,0.0,0.0,0.53,2.365,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:35:15.976,91.925,ESPERANDO TEMP (40.0 C),43.0,33.0,9.5,0.0,0.0,0.53,2.365,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:35:17.543,93.491,ESPERANDO TEMP (40.0 C),43.0,33.0,9.5,0.0,0.0,0.53,2.365,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:35:19.166,95.114,ESPERANDO TEMP (40.0 C),42.5,32.5,9.5,0.0,0.0,0.53,2.365,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:35:20.669,96.618,ESPERANDO TEMP (40.0 C),42.0,32.5,9.5,0.0,0.0,0.53,2.365,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:35:22.233,98.181,ESPERANDO TEMP (40.0 C),42.0,32.0,9.5,0.0,0.0,0.53,2.365,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:35:23.943,99.892,ESPERANDO TEMP (40.0 C),41.5,32.0,9.5,0.0,0.0,0.53,2.365,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:35:25.363,101.311,ESPERANDO TEMP (40.0 C),41.5,31.5,9.5,0.0,0.0,0.53,2.365,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:35:26.923,102.872,ESPERANDO TEMP (40.0 C),41.0,31.5,9.5,0.0,0.0,0.53,2.365,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:35:28.486,104.435,ESPERANDO TEMP (40.0 C),41.0,31.5,9.5,0.0,0.0,0.53,2.365,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:35:30.050,105.998,ESPERANDO TEMP (40.0 C),40.5,31.0,9.5,0.0,0.0,0.53,2.365,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:35:31.619,107.567,ESPERANDO TEMP (40.0 C),40.5,31.0,9.5,0.0,0.0,0.53,2.365,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:35:32.842,108.790,ESPERANDO TEMP (40.0 C),40.5,31.0,9.5,0.0,0.0,0.53,2.365,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:35:34.402,110.350,ESPERANDO TEMP (40.0 C),40.5,31.0,9.5,0.0,0.0,0.53,2.365,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:35:35.966,111.915,ESPERANDO TEMP (40.0 C),40.5,31.0,9.5,0.0,0.0,0.53,2.365,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:35:37.531,113.480,ESPERANDO TEMP (40.0 C),40.5,31.5,9.5,0.09,0.0,0.532,2.365,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:35:39.098,115.046,ESPERANDO TEMP (40.0 C),40.5,31.5,9.5,0.0,0.0,0.532,2.365,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:35:40.657,116.605,ESPERANDO TEMP (40.0 C),40.5,31.5,9.5,0.0,0.0,0.532,2.365,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:35:42.367,118.315,ESPERANDO TEMP (40.0 C),40.0,32.0,9.5,0.0,0.0,0.532,2.365,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:35:43.785,119.733,ESPERANDO TEMP (40.0 C),40.0,32.0,9.5,0.0,0.719,0.532,2.384,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:35:45.347,121.296,ESPERANDO TEMP (40.0 C),40.0,32.0,9.5,0.0,0.9,0.532,2.407,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:35:46.912,122.860,ESPERANDO TEMP (40.0 C),40.0,32.0,9.5,0.0,0.09,0.532,2.41,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:35:48.474,124.422,ESPERANDO TEMP (40.0 C),40.0,32.0,9.5,0.0,0.0,0.532,2.41,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:35:50.039,125.987,ESPERANDO TEMP (40.0 C),40.0,32.0,9.5,0.0,0.54,0.532,2.424,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:35:51.603,127.551,ESPERANDO TEMP (40.0 C),40.0,32.0,9.5,0.0,0.09,0.532,2.426,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:35:53.211,129.160,ESPERANDO TEMP (40.0 C),40.0,32.5,9.5,0.0,0.0,0.532,2.426,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:35:54.729,130.677,ESPERANDO TEMP (40.0 C),40.0,32.5,9.5,0.0,0.0,0.532,2.426,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:35:56.296,132.245,ESPERANDO TEMP (40.0 C),40.0,32.5,9.5,0.0,0.0,0.532,2.426,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:35:57.856,133.804,ESPERANDO TEMP (40.0 C),40.0,32.5,9.5,0.0,0.0,0.532,2.426,0,0,0.0,0.0,MANUAL,MANUAL,--,--
