Timestamp,Tiempo_Relativo_s,Estado_Sistema,Temp1_C,Temp2_C,Temp3_C,Caudal1_Lmin,Caudal2_Lmin,Volumen1_L,Volumen2_L,PWM1,PWM2,Duty1_%,Duty2_%,Modo1,Modo2,Error1,Error2
2025-12-05 17:29:58.423,21.789,EN OPERACION,28.5,25.5,28.5,1.796,4.94,1.064,1.006,0,180,0.0,70.6,AUTO,MANUAL,-1.596,--
2025-12-05 17:30:00.151,23.516,EN OPERACION,28.5,25.0,28.5,0.269,4.94,1.071,1.135,0,180,0.0,70.6,AUTO,MANUAL,0.031,--
2025-12-05 17:30:01.554,24.919,EN OPERACION,28.5,25.5,28.5,0.0,4.946,1.071,1.263,0,180,0.0,70.6,AUTO,MANUAL,0.400,--
2025-12-05 17:30:03.119,26.484,EN OPERACION,28.5,25.5,28.5,0.0,4.94,1.071,1.392,0,180,0.0,70.6,AUTO,MANUAL,0.500,--
2025-12-05 17:30:04.684,28.050,EN OPERACION,28.5,25.5,28.5,0.0,4.943,1.071,1.521,0,180,0.0,70.6,AUTO,MANUAL,0.600,--
2025-12-05 17:30:06.283,29.648,EN OPERACION,28.5,25.5,28.5,0.0,4.943,1.071,1.65,0,180,0.0,70.6,AUTO,MANUAL,0.700,--
2025-12-05 17:30:07.814,31.180,EN OPERACION,28.5,25.0,28.5,0.0,4.853,1.071,1.777,0,180,0.0,70.6,AUTO,MANUAL,0.800,--
2025-12-05 17:30:09.380,32.745,EN OPERACION,28.5,25.5,28.5,0.0,4.94,1.071,1.906,0,180,0.0,70.6,AUTO,MANUAL,0.900,--
2025-12-05 17:30:10.946,34.311,EN OPERACION,28.5,25.5,28.5,0.0,4.943,1.071,2.035,0,42,0.0,16.5,AUTO,AUTO,0.900,-4.743
2025-12-05 17:30:12.513,35.878,EN OPERACION,28.5,25.5,28.5,0.0,1.973,1.071,2.086,6,0,2.4,0.0,AUTO,AUTO,0.900,-1.773
2025-12-05 17:30:14.078,37.444,ESPERANDO TEMP (27.0 C),28.5,25.5,28.5,0.0,0.539,1.071,2.1,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-05 17:30:15.635,39.000,ESPERANDO TEMP (27.0 C),28.5,25.5,28.5,0.0,0.09,1.071,2.103,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-05 17:30:17.431,40.796,ESPERANDO TEMP (27.0 C),28.5,25.5,28.5,0.0,0.0,1.071,2.103,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-05 17:30:18.760,42.125,EN OPERACION,28.5,25.5,28.5,0.0,0.0,1.071,2.103,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-05 17:30:20.317,43.682,EN OPERACION,28.5,25.0,28.5,0.0,0.0,1.071,2.103,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-05 17:30:21.875,45.240,EN OPERACION,28.5,25.5,28.5,0.0,0.0,1.071,2.103,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-05 17:30:23.599,46.964,EN OPERACION,28.5,25.5,28.5,0.0,0.0,1.071,2.103,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-05 17:30:24.994,48.359,EN OPERACION,28.5,25.5,28.5,0.0,0.0,1.071,2.103,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-05 17:30:26.553,49.918,EN OPERACION,28.5,25.5,28.5,0.0,0.0,1.071,2.103,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-05 17:30:28.113,51.479,EN OPERACION,28.5,25.5,28.5,0.0,0.0,1.071,2.103,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-05 17:30:29.684,53.049,EN OPERACION,28.5,25.5,28.5,0.0,0.0,1.071,2.103,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-05 17:30:31.233,54.599,EN OPERACION,28.5,25.5,28.5,0.0,0.0,1.071,2.103,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-05 17:30:32.799,56.165,EN OPERACION,28.5,25.5,28.5,0.0,0.0,1.071,2.103,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-05 17:30:34.360,57.725,EN OPERACION,28.5,25.5,28.5,0.0,0.0,1.071,2.103,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-05 17:30:35.919,59.284,EN OPERACION,28.5,25.5,28.5,0.0,0.0,1.071,2.103,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-05 17:30:37.478,60.843,EN OPERACION,28.5,25.5,28.5,0.0,0.0,1.071,2.103,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-05 17:30:39.037,62.402,EN OPERACION,28.5,25.5,28.5,0.0,0.0,1.071,2.103,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-05 17:30:40.710,64.075,EN OPERACION,28.5,25.5,28.5,0.0,0.0,1.071,2.103,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-05 17:30:42.155,65.521,EN OPERACION,28.5,25.5,28.5,0.0,0.0,1.071,2.103,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-05 17:30:43.715,67.081,EN OPERACION,28.5,25.0,28.5,0.0,0.0,1.071,2.103,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-05 17:30:45.275,68.640,EN OPERACION,28.5,25.5,28.5,0.0,0.0,1.071,2.103,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-05 17:30:46.844,70.209,EN OPERACION,28.5,25.5,28.5,0.0,0.0,1.071,2.103,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-05 17:30:48.401,71.766,ESPERANDO TEMP (27.0 C),28.5,25.5,28.5,0.0,0.0,1.071,2.103,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-05 17:30:49.959,73.324,ESPERANDO TEMP (27.0 C),28.5,25.5,28.5,0.0,0.0,1.071,2.103,0,0,0.0,0.0,MANUAL,MANUAL,--,--
